x,y,text
11.422167,9.426423,"She paused, weeping, and then continued--""I thought with horror, my sweet lady, that you should believe your Justine, whom your blessed aunt had so highly honoured, and whom you loved, was a creature capable of a crime which none but the devil himself could have perpetrated."
9.670363,11.344472,"I soon shall see you again in heaven, where we shall all be happy; and that consoles me, going as I am to suffer ignominy and death."""
9.698359,11.268738,"I leave a sad and bitter world; and if you remember me, and think of me as of one unjustly condemned, I am resigned to the fate awaiting me."
8.328809,11.068402,"During this conversation I had retired to a corner of the prison-room, where I could conceal the horrid anguish that possessed me."
8.743859,11.758818,"The poor victim, who on the morrow was to pass the awful boundary between life and death, felt not as I did, such deep and bitter agony."
10.76261,9.190088,"When she saw who it was, she approached me, and said, ""Dear sir, you are very kind to visit me; you, I hope, do not believe that I am guilty?"""
11.533908,10.07977,"""No, Justine,"" said Elizabeth; ""he is more convinced of your innocence than I was; for even when he heard that you had confessed, he did not credit it."""
8.908715,10.60174,"It removes more than half my misfortune; and I feel as if I could die in peace, now that my innocence is acknowledged by you, dear lady, and your cousin."""
10.056132,12.461542,"But I, the true murderer, felt the never-dying worm alive in my bosom, which allowed of no hope or consolation."
10.918481,9.106137,"Elizabeth also wept, and was unhappy; but her's also was the misery of innocence, which, like a cloud that passes over the fair moon, for a while hides but cannot tarnish its brightness."
8.492291,11.8351,"Anguish and despair had penetrated into the core of my heart; I bore a hell within me, which nothing could extinguish."
10.885985,9.324639,We stayed several hours with Justine; and it was with great difficulty that Elizabeth could tear herself away.
10.7240305,9.389401,"She embraced Elizabeth, and said, in a voice of half-suppressed emotion, ""Farewell, sweet lady, dearest Elizabeth, my beloved and only friend; may Heaven, in its bounty, bless and preserve you; may this be the last misfortune that you will ever suffer!"
11.117896,9.302716,Elizabeth's heart-rending eloquence failed to move the judges from their settled conviction in the criminality of the saintly sufferer.
8.906067,11.060253,"And when I received their cold answers, and heard the harsh unfeeling reasoning of these men, my purposed avowal died away on my lips."
10.798307,9.373582,"From the tortures of my own heart, I turned to contemplate the deep and voiceless grief of my Elizabeth."
8.840551,10.45693,"And my father's woe, and the desolation of that late so smiling home--all was the work of my thrice-accursed hands!"
9.982404,11.668451,"Again shall you raise the funeral wail, and the sound of your lamentations shall again and again be heard!"
9.21205,13.493391,"Frankenstein, your son, your kinsman, your early, much-loved friend; he who would spend each vital drop of blood for your sakes--who has no thought nor sense of joy, except as it is mirrored also in your dear countenances--who would fill the air with blessings, and spend his life in serving you--he bids you weep--to shed countless tears; happy beyond his hopes, if thus inexorable fate be satisfied, and if the destruction pause before the peace of the grave have succeeded to your sad torments!"
10.479026,11.5827265,"Thus spoke my prophetic soul, as, torn by remorse, horror, and despair, I beheld those I loved spend vain sorrow upon the graves of William and Justine, the first hapless victims to my unhallowed arts."
8.104432,11.044465,"Nothing is more painful to the human mind, than, after the feelings have been worked up by a quick succession of events, the dead calmness of inaction and certainty which follows, and deprives the soul both of hope and fear."
8.414742,11.86515,"The blood flowed freely in my veins, but a weight of despair and remorse pressed on my heart, which nothing could remove."
7.0871835,11.79641,"Sleep fled from my eyes; I wandered like an evil spirit, for I had committed deeds of mischief beyond description horrible, and more, much more (I persuaded myself), was yet behind."
8.875121,11.207257,"I had begun life with benevolent intentions, and thirsted for the moment when I should put them in practice, and make myself useful to my fellow-beings."
8.873269,11.551731,"Now all was blasted: instead of that serenity of conscience, which allowed me to look back upon the past with self-satisfaction, and from thence to gather promise of new hopes, I was seized by remorse and the sense of guilt, which hurried me away to a hell of intense tortures, such as no language can describe."
